dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
16406,75_57,1480500,279900,287100,171900,267300,474300,1,1,1,1,1
16406,76_56,1286100,1272600,13500,0,0,0,1,1,0,0,0
16406,76_57,6149700,3925800,769500,210600,189900,1053900,1,1,1,1,1
16406,77_56,12367800,11409300,253800,0,0,704700,1,1,0,0,1
16406,77_57,5895000,3985200,670500,86400,435600,717300,1,1,1,1,1
16406,78_56,11808000,11312100,333000,6300,0,156600,1,1,1,0,1
16406,78_57,7444800,5889600,757800,23400,303300,470700,1,1,1,1,1
16406,79_55,2047500,1884600,75600,0,16200,71100,1,1,0,1,1
16406,79_56,15984000,15532200,413100,900,0,37800,1,1,1,0,1
16406,79_57,11871000,9351900,876600,115200,502200,1025100,1,1,1,1,1
16406,80_55,303300,257400,32400,0,0,13500,1,1,0,0,1
16406,80_56,15091200,14283000,529200,7200,72000,199800,1,1,1,1,1
16406,80_57,13072500,8112600,3451500,92700,213300,1202400,1,1,1,1,1
16406,80_58,425700,267300,61200,0,49500,47700,1,1,0,1,1
16406,81_56,5308200,2035800,439200,844200,48600,1940400,1,1,1,1,1
16406,81_57,15999300,10934100,3418200,436500,259200,951300,1,1,1,1,1
16406,81_58,10002600,7448400,713700,443700,277200,1119600,1,1,1,1,1
16406,81_59,1557900,982800,115200,0,216000,243900,1,1,0,1,1
16406,82_56,228600,108900,0,5400,0,114300,1,0,1,0,1
16406,82_57,13401000,12592800,367200,1800,150300,288900,1,1,1,1,1
16406,82_58,15999300,14763600,1021500,14400,1800,198000,1,1,1,1,1
16406,82_59,5584500,4375800,652500,0,297900,258300,1,1,0,1,1
16406,83_57,9799200,9457200,267300,0,47700,27000,1,1,0,1,1
16406,83_58,15999300,15342300,632700,0,0,24300,1,1,0,0,1
16406,83_59,10636200,8289900,661500,21600,424800,1238400,1,1,1,1,1
16406,84_57,8305200,7698600,529200,0,40500,36900,1,1,0,1,1
16406,84_58,16001100,15742800,254700,0,0,3600,1,1,0,0,1
16406,84_59,15982200,14450400,878400,62100,51300,540000,1,1,1,1,1
16406,84_60,3968100,2737800,681300,18900,414000,116100,1,1,1,1,1
16406,84_61,493200,347400,51300,0,89100,5400,1,1,0,1,1
16406,85_57,3272400,2929500,246600,0,35100,61200,1,1,0,1,1
16406,85_58,16000200,15312600,665100,0,0,22500,1,1,0,0,1
16406,85_59,15999300,15132600,834300,9000,0,23400,1,1,1,0,1
16406,85_60,16000200,15150600,849600,0,0,0,1,1,0,0,0
16406,85_61,5215500,4427100,341100,28800,211500,207000,1,1,1,1,1
16406,86_57,9900,6300,1800,0,0,1800,1,1,0,0,1
16406,86_58,11162700,10701900,453600,0,0,7200,1,1,0,0,1
16406,86_59,15998400,15348600,649800,0,0,0,1,1,0,0,0
16406,86_60,16000200,15022800,977400,0,0,0,1,1,0,0,0
16406,86_61,11559600,10710900,639000,5400,117900,86400,1,1,1,1,1
16406,86_62,416700,325800,44100,0,44100,2700,1,1,0,1,1
16406,87_58,687600,643500,44100,0,0,0,1,1,0,0,0
16406,87_59,12157200,11709000,423000,0,20700,4500,1,1,0,1,1
16406,87_60,16000200,15305400,694800,0,0,0,1,1,0,0,0
16406,87_61,8112600,7258500,557100,83700,119700,93600,1,1,1,1,1
16406,87_62,82800,58500,12600,0,11700,0,1,1,0,1,0
16406,88_59,4426200,4268700,114300,0,33300,9900,1,1,0,1,1
16406,88_60,13616100,13315500,249300,0,25200,26100,1,1,0,1,1
16406,88_61,3645000,2841300,599400,41400,109800,53100,1,1,1,1,1
