dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
16851,78_61,9980100,6301800,428400,1402200,9900,1837800,1,1,1,1,1
16851,78_62,10247400,6806700,466200,1106100,63900,1804500,1,1,1,1,1
16851,78_63,10117800,9740700,154800,18000,0,204300,1,1,1,0,1
16851,78_64,10058400,9613800,365400,7200,0,72000,1,1,1,0,1
16851,78_65,9127800,7489800,1280700,40500,120600,196200,1,1,1,1,1
16851,78_66,18000,0,0,4500,12600,900,0,0,1,1,1
16851,79_61,10881000,702000,0,10059300,13500,106200,1,0,1,1,1
16851,79_62,16000200,2146500,79200,12630600,19800,1124100,1,1,1,1,1
16851,79_63,16000200,11776500,566100,2879100,0,778500,1,1,1,0,1
16851,79_64,15999300,14004900,1263600,330300,43200,357300,1,1,1,1,1
16851,79_65,13833900,8798400,4409100,160200,135000,331200,1,1,1,1,1
16851,79_66,133200,76500,0,6300,26100,24300,1,0,1,1,1
16851,80_61,2535300,0,0,2535300,0,0,0,0,1,0,0
16851,80_62,13582800,7200,179100,13319100,0,77400,1,1,1,0,1
16851,80_63,16001100,2540700,619200,12328200,0,513000,1,1,1,0,1
16851,80_64,16000200,15260400,580500,9900,0,149400,1,1,1,0,1
16851,80_65,14495400,12097800,2004300,59400,81000,252900,1,1,1,1,1
16851,80_66,1124100,770400,51300,0,106200,196200,1,1,0,1,1
16851,81_62,1608300,0,5400,1602900,0,0,0,1,1,0,0
16851,81_63,14189400,5484600,588600,7618500,0,497700,1,1,1,0,1
16851,81_64,16000200,15228000,720000,5400,0,46800,1,1,1,0,1
16851,81_65,15626700,13641300,1692900,0,73800,218700,1,1,0,1,1
16851,81_66,1341900,1022400,42300,0,112500,164700,1,1,0,1,1
16851,82_63,7168500,6194700,969300,4500,0,0,1,1,1,0,0
16851,82_64,15998400,11566800,4346100,85500,0,0,1,1,1,0,0
16851,82_65,16000200,3569400,12348900,81900,0,0,1,1,1,0,0
16851,82_66,4035600,1684800,1790100,27900,152100,380700,1,1,1,1,1
16851,83_62,750600,662400,73800,0,0,14400,1,1,0,0,1
16851,83_63,15059700,14322600,514800,13500,0,208800,1,1,1,0,1
16851,83_64,16000200,13433400,2509200,36900,0,20700,1,1,1,0,1
16851,83_65,15999300,3318300,12681000,0,0,0,1,1,0,0,0
16851,83_66,6579900,679500,4972500,179100,336600,412200,1,1,1,1,1
16851,84_63,12775500,12332700,415800,0,0,27000,1,1,0,0,1
16851,84_64,16000200,14823000,1167300,8100,0,1800,1,1,1,0,1
16851,84_65,15999300,11943900,4007700,47700,0,0,1,1,1,0,0
16851,84_66,9465300,4527000,2250900,760500,527400,1399500,1,1,1,1,1
16851,85_63,7952400,5961600,272700,0,27000,1691100,1,1,0,1,1
16851,85_64,15999300,15289200,657000,0,0,53100,1,1,0,0,1
16851,85_65,16000200,14626800,1318500,40500,0,14400,1,1,1,0,1
16851,85_66,3910500,2539800,453600,87300,387000,442800,1,1,1,1,1
16851,86_63,4112100,3721500,161100,0,21600,207900,1,1,0,1,1
16851,86_64,16000200,14663700,933300,22500,27900,352800,1,1,1,1,1
16851,86_65,16001100,14287500,1696500,9900,0,7200,1,1,1,0,1
16851,86_66,9367200,5261400,777600,349200,388800,2590200,1,1,1,1,1
16851,87_63,57600,50400,7200,0,0,0,1,1,0,0,0
16851,87_64,8163900,7470900,687600,0,0,5400,1,1,0,0,1
16851,87_65,15999300,15393600,539100,25200,0,41400,1,1,1,0,1
16851,87_66,10953000,8569800,1108800,125100,422100,727200,1,1,1,1,1
16851,88_65,9510300,9201600,306000,0,1800,900,1,1,0,1,1
16851,88_66,12443400,9986400,902700,113400,324000,1116900,1,1,1,1,1
16851,89_65,1477800,1365300,66600,3600,0,42300,1,1,1,0,1
16851,89_66,10748700,6449400,635400,225000,884700,2554200,1,1,1,1,1
16851,90_66,48600,9900,0,1800,31500,5400,1,0,1,1,1
