dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
27914,158_150,932400,0,0,932400,0,0,0,0,1,0,0
27914,158_151,12204900,0,0,12204900,0,0,0,0,1,0,0
27914,158_152,3179700,0,0,3179700,0,0,0,0,1,0,0
27914,159_149,343800,0,0,343800,0,0,0,0,1,0,0
27914,159_150,11408400,0,232200,11176200,0,0,0,1,1,0,0
27914,159_151,16000200,0,0,16000200,0,0,0,0,1,0,0
27914,159_152,15895800,0,0,15895800,0,0,0,0,1,0,0
27914,159_153,4917600,0,0,4917600,0,0,0,0,1,0,0
27914,160_150,9329400,0,108000,9221400,0,0,0,1,1,0,0
27914,160_151,16001100,0,282600,15718500,0,0,0,1,1,0,0
27914,160_152,15999300,0,204300,15795000,0,0,0,1,1,0,0
27914,160_153,2930400,0,0,2930400,0,0,0,0,1,0,0
27914,161_150,10620000,0,0,10620000,0,0,0,0,1,0,0
27914,161_151,15998400,0,0,15998400,0,0,0,0,1,0,0
27914,161_152,16000200,0,59400,15940800,0,0,0,1,1,0,0
27914,161_153,3997800,0,39600,3958200,0,0,0,1,1,0,0
27914,162_150,9659700,0,0,9659700,0,0,0,0,1,0,0
27914,162_151,16001100,0,0,16001100,0,0,0,0,1,0,0
27914,162_152,15999300,0,0,15999300,0,0,0,0,1,0,0
27914,162_153,8940600,0,0,8940600,0,0,0,0,1,0,0
27914,163_150,9045000,0,0,9045000,0,0,0,0,1,0,0
27914,163_151,15999300,0,0,15999300,0,0,0,0,1,0,0
27914,163_152,12837600,0,0,12837600,0,0,0,0,1,0,0
27914,163_153,3403800,0,0,3403800,0,0,0,0,1,0,0
27914,164_150,3909600,0,0,3909600,0,0,0,0,1,0,0
27914,164_151,10560600,0,0,10560600,0,0,0,0,1,0,0
27914,164_152,1503000,0,0,1503000,0,0,0,0,1,0,0
