dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
13445,26_63,4588200,0,0,4588200,0,0,0,0,1,0,0
13445,26_64,12734100,0,25200,12708900,0,0,0,1,1,0,0
13445,26_65,12465000,0,393300,12048300,0,23400,0,1,1,0,1
13445,26_66,12189600,0,113400,12076200,0,0,0,1,1,0,0
13445,26_67,11914200,0,0,11914200,0,0,0,0,1,0,0
13445,26_68,11705400,0,0,11705400,0,0,0,0,1,0,0
13445,26_69,11545200,0,206100,11339100,0,0,0,1,1,0,0
13445,26_70,11362500,0,0,11362500,0,0,0,0,1,0,0
13445,26_71,11193300,0,0,11193300,0,0,0,0,1,0,0
13445,26_72,10988100,0,171900,10807200,0,9000,0,1,1,0,1
13445,26_73,447300,0,0,447300,0,0,0,0,1,0,0
13445,27_63,4128300,0,0,4128300,0,0,0,0,1,0,0
13445,27_64,16000200,0,0,15989400,6300,4500,0,0,1,1,1
13445,27_65,15999300,0,0,15988500,0,10800,0,0,1,0,1
13445,27_66,16001100,0,560700,15440400,0,0,0,1,1,0,0
13445,27_67,15998400,513900,206100,15278400,0,0,1,1,1,0,0
13445,27_68,16001100,431100,156600,15413400,0,0,1,1,1,0,0
13445,27_69,16000200,0,108000,15892200,0,0,0,1,1,0,0
13445,27_70,16000200,0,0,16000200,0,0,0,0,1,0,0
13445,27_71,15999300,0,0,15432300,567000,0,0,0,1,1,0
13445,27_72,16000200,75600,276300,15648300,0,0,1,1,1,0,0
13445,27_73,406800,0,0,406800,0,0,0,0,1,0,0
13445,28_63,11475000,0,0,11475000,0,0,0,0,1,0,0
13445,28_64,16000200,0,0,16000200,0,0,0,0,1,0,0
13445,28_65,16000200,0,0,16000200,0,0,0,0,1,0,0
13445,28_66,16000200,0,385200,15615000,0,0,0,1,1,0,0
13445,28_67,16001100,17100,114300,15869700,0,0,1,1,1,0,0
13445,28_68,16000200,2855700,488700,12288600,367200,0,1,1,1,1,0
13445,28_69,16001100,9125100,861300,4942800,1071900,0,1,1,1,1,0
13445,28_70,16000200,5535000,124200,5503500,4837500,0,1,1,1,1,0
13445,28_71,16000200,8555400,285300,4152600,3006900,0,1,1,1,1,0
13445,28_72,15999300,8533800,112500,7325100,21600,6300,1,1,1,1,1
13445,28_73,199800,66600,23400,108000,1800,0,1,1,1,1,0
13445,29_63,12441600,0,0,12426300,0,15300,0,0,1,0,1
13445,29_64,15999300,0,0,15999300,0,0,0,0,1,0,0
13445,29_65,16000200,0,0,16000200,0,0,0,0,1,0,0
13445,29_66,16000200,2566800,400500,13014000,18900,0,1,1,1,1,0
13445,29_67,15999300,14400,0,15962400,0,22500,1,0,1,0,1
13445,29_68,16000200,1493100,86400,14420700,0,0,1,1,1,0,0
13445,29_69,15998400,13600800,790200,899100,708300,0,1,1,1,1,0
