dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
02323,57_17,1738800,0,74700,1664100,0,0,0,1,1,0,0
02323,57_18,5494500,0,121500,5373000,0,0,0,1,1,0,0
02323,57_19,4884300,0,105300,4779000,0,0,0,1,1,0,0
02323,57_20,4275000,0,462600,3703500,108900,0,0,1,1,1,0
02323,57_21,3676500,0,88200,3588300,0,0,0,1,1,0,0
02323,57_22,3052800,0,66600,2986200,0,0,0,1,1,0,0
02323,57_23,2139300,0,80100,2059200,0,0,0,1,1,0,0
02323,58_16,2864700,0,119700,2745000,0,0,0,1,1,0,0
02323,58_17,12224700,0,753300,11471400,0,0,0,1,1,0,0
02323,58_18,16000200,0,903600,15096600,0,0,0,1,1,0,0
02323,58_19,16000200,0,1672200,14236200,91800,0,0,1,1,1,0
02323,58_20,15999300,0,1139400,14784300,63000,12600,0,1,1,1,1
02323,58_21,15998400,0,874800,15123600,0,0,0,1,1,0,0
02323,58_22,16002000,0,457200,15544800,0,0,0,1,1,0,0
02323,58_23,12554100,0,511200,12042900,0,0,0,1,1,0,0
02323,59_16,1895400,0,81900,1813500,0,0,0,1,1,0,0
02323,59_17,12114000,0,728100,11385900,0,0,0,1,1,0,0
02323,59_18,13630500,0,1068300,12562200,0,0,0,1,1,0,0
02323,59_19,15998400,0,1394100,14604300,0,0,0,1,1,0,0
02323,59_20,16001100,0,1745100,14049900,192600,13500,0,1,1,1,1
02323,59_21,16001100,0,911700,15089400,0,0,0,1,1,0,0
02323,59_22,15999300,0,814500,15184800,0,0,0,1,1,0,0
02323,59_23,15999300,0,352800,15646500,0,0,0,1,1,0,0
02323,59_24,8209800,0,185400,8024400,0,0,0,1,1,0,0
02323,60_18,1369800,0,145800,1224000,0,0,0,1,1,0,0
02323,60_19,12524400,0,671400,11853000,0,0,0,1,1,0,0
02323,60_20,15998400,0,1572300,14265900,160200,0,0,1,1,1,0
02323,60_21,16002000,0,351900,15638400,11700,0,0,1,1,1,0
02323,60_22,15998400,0,524700,15473700,0,0,0,1,1,0,0
02323,60_23,16000200,0,333000,15667200,0,0,0,1,1,0,0
02323,60_24,5463000,0,198000,5265000,0,0,0,1,1,0,0
02323,61_19,1773000,0,126000,1647000,0,0,0,1,1,0,0
02323,61_20,13487400,0,846000,12641400,0,0,0,1,1,0,0
02323,61_21,15998400,0,2214900,13567500,211500,4500,0,1,1,1,1
02323,61_22,16000200,0,357300,15642900,0,0,0,1,1,0,0
02323,61_23,16001100,0,451800,15549300,0,0,0,1,1,0,0
02323,61_24,9286200,0,561600,8724600,0,0,0,1,1,0,0
02323,61_25,89100,0,0,89100,0,0,0,0,1,0,0
02323,62_19,707400,0,102600,604800,0,0,0,1,1,0,0
02323,62_20,12541500,0,1064700,11476800,0,0,0,1,1,0,0
02323,62_21,16001100,0,1289700,14625000,86400,0,0,1,1,1,0
02323,62_22,16001100,0,1685700,14102100,213300,0,0,1,1,1,0
02323,62_23,15999300,0,1270800,14728500,0,0,0,1,1,0,0
02323,62_24,15892200,0,834300,15057900,0,0,0,1,1,0,0
02323,62_25,14460300,0,324000,14136300,0,0,0,1,1,0,0
02323,62_26,1566900,0,16200,1550700,0,0,0,1,1,0,0
02323,63_19,1451700,0,155700,1296000,0,0,0,1,1,0,0
02323,63_20,15961500,0,735300,15226200,0,0,0,1,1,0,0
02323,63_21,15998400,0,582300,15416100,0,0,0,1,1,0,0
02323,63_22,16001100,0,460800,15470100,70200,0,0,1,1,1,0
02323,63_23,15999300,0,192600,15801300,5400,0,0,1,1,1,0
02323,63_24,15999300,0,386100,15613200,0,0,0,1,1,0,0
02323,63_25,15998400,0,698400,15300000,0,0,0,1,1,0,0
02323,63_26,4196700,0,136800,4059900,0,0,0,1,1,0,0
02323,64_19,157500,0,0,157500,0,0,0,0,1,0,0
02323,64_20,11282400,0,486000,10796400,0,0,0,1,1,0,0
02323,64_21,16001100,0,754200,15246900,0,0,0,1,1,0,0
02323,64_22,15998400,0,242100,15719400,36900,0,0,1,1,1,0
02323,64_23,15999300,0,0,15961500,37800,0,0,0,1,1,0
02323,64_24,16000200,0,47700,15914700,32400,5400,0,1,1,1,1
02323,64_25,16002000,0,813600,15188400,0,0,0,1,1,0,0
02323,64_26,3318300,0,155700,3162600,0,0,0,1,1,0,0
02323,65_20,1224900,0,76500,1148400,0,0,0,1,1,0,0
02323,65_21,12648600,0,506700,12141900,0,0,0,1,1,0,0
02323,65_22,16000200,0,267300,15732900,0,0,0,1,1,0,0
02323,65_23,16001100,0,0,16001100,0,0,0,0,1,0,0
02323,65_24,15997500,0,121500,15876000,0,0,0,1,1,0,0
02323,65_25,16000200,0,1410300,14576400,0,13500,0,1,1,0,1
02323,65_26,8075700,0,622800,7452900,0,0,0,1,1,0,0
02323,66_21,7326000,0,108900,7217100,0,0,0,1,1,0,0
02323,66_22,16000200,0,504000,15470100,0,26100,0,1,1,0,1
02323,66_23,15998400,0,374400,15624000,0,0,0,1,1,0,0
02323,66_24,16002900,0,470700,15532200,0,0,0,1,1,0,0
02323,66_25,15999300,0,1472400,14349600,70200,107100,0,1,1,1,1
02323,66_26,12933000,190800,1625400,10972800,900,143100,1,1,1,1,1
02323,66_27,633600,0,0,633600,0,0,0,0,1,0,0
02323,67_21,396900,0,22500,374400,0,0,0,1,1,0,0
02323,67_22,8970300,0,281700,8688600,0,0,0,1,1,0,0
02323,67_23,15879600,0,1453500,14421600,0,4500,0,1,1,0,1
02323,67_24,15997500,0,909000,15088500,0,0,0,1,1,0,0
02323,67_25,16000200,0,1491300,14419800,45000,44100,0,1,1,1,1
02323,67_26,15018300,806400,1242900,12808800,900,159300,1,1,1,1,1
02323,67_27,4802400,0,0,4802400,0,0,0,0,1,0,0
02323,68_23,3264300,0,162900,3101400,0,0,0,1,1,0,0
02323,68_24,13671000,0,913500,12753000,0,4500,0,1,1,0,1
02323,68_25,14365800,0,936000,13429800,0,0,0,1,1,0,0
02323,68_26,1070100,0,5400,1064700,0,0,0,1,1,0,0
