dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
40217,77_35,247500,0,45900,201600,0,0,0,1,1,0,0
40217,77_36,6300,0,2700,3600,0,0,0,1,1,0,0
40217,78_35,89100,0,13500,75600,0,0,0,1,1,0,0
40217,78_36,247500,0,33300,214200,0,0,0,1,1,0,0
40217,79_35,10800,0,0,10800,0,0,0,0,1,0,0
40217,79_36,457200,0,32400,424800,0,0,0,1,1,0,0
40217,80_35,1632600,0,159300,1473300,0,0,0,1,1,0,0
40217,80_36,41400,0,0,41400,0,0,0,0,1,0,0
40217,81_34,68400,0,0,68400,0,0,0,0,1,0,0
40217,81_35,330300,0,5400,324900,0,0,0,1,1,0,0
