dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
15629,72_86,3968100,0,0,3968100,0,0,0,0,1,0,0
15629,72_87,6362100,0,0,6336900,0,25200,0,0,1,0,1
15629,72_88,5335200,0,0,5244300,85500,5400,0,0,1,1,1
15629,72_89,135900,0,0,135900,0,0,0,0,1,0,0
15629,73_85,4472100,0,0,4472100,0,0,0,0,1,0,0
15629,73_86,15664500,0,0,15664500,0,0,0,0,1,0,0
15629,73_87,15999300,0,0,15994800,0,4500,0,0,1,0,1
15629,73_88,16000200,0,0,15895800,18000,86400,0,0,1,1,1
15629,73_89,5265000,0,0,3560400,1704600,0,0,0,1,1,0
15629,74_82,264600,0,0,264600,0,0,0,0,1,0,0
15629,74_83,1433700,0,0,1433700,0,0,0,0,1,0,0
15629,74_84,7197300,0,0,7197300,0,0,0,0,1,0,0
15629,74_85,15541200,0,0,15541200,0,0,0,0,1,0,0
15629,74_86,15997500,0,0,15566400,431100,0,0,0,1,1,0
15629,74_87,16001100,0,0,13103100,2898000,0,0,0,1,1,0
15629,74_88,16001100,0,0,15394500,600300,6300,0,0,1,1,1
15629,74_89,12949200,0,0,12860100,60300,28800,0,0,1,1,1
15629,74_90,4520700,0,0,4491000,0,29700,0,0,1,0,1
15629,74_91,81000,0,0,81000,0,0,0,0,1,0,0
15629,75_79,4481100,0,0,4477500,3600,0,0,0,1,1,0
15629,75_80,8699400,0,0,8699400,0,0,0,0,1,0,0
15629,75_81,11277900,0,0,11277900,0,0,0,0,1,0,0
15629,75_82,14980500,0,0,14980500,0,0,0,0,1,0,0
15629,75_83,16001100,0,0,16001100,0,0,0,0,1,0,0
15629,75_84,16000200,0,0,16000200,0,0,0,0,1,0,0
15629,75_85,15998400,0,0,15998400,0,0,0,0,1,0,0
15629,75_86,16002000,0,0,15872400,0,129600,0,0,1,0,1
15629,75_87,16001100,0,0,15251400,680400,69300,0,0,1,1,1
15629,75_88,15997500,0,0,15420600,569700,7200,0,0,1,1,1
15629,75_89,16002000,0,0,14620500,1366200,15300,0,0,1,1,1
15629,75_90,16001100,0,0,15079500,889200,32400,0,0,1,1,1
15629,75_91,12271500,0,0,12134700,0,136800,0,0,1,0,1
15629,75_92,9883800,0,0,9485100,328500,70200,0,0,1,1,1
15629,75_93,1441800,0,0,1440900,900,0,0,0,1,1,0
15629,76_76,3110400,0,34200,3076200,0,0,0,1,1,0,0
15629,76_77,11475900,0,834300,10638000,3600,0,0,1,1,1,0
15629,76_78,13797900,0,197100,13586400,14400,0,0,1,1,1,0
15629,76_79,15705000,0,401400,15303600,0,0,0,1,1,0,0
15629,76_80,15999300,0,545400,15453900,0,0,0,1,1,0,0
