dau_co_id,grid_id,dau_cogrdarea,aggrdarea,urgrdarea,nvgrdarea,wsgrdarea,wetgrdarea,ag,urban,nv,water,wetlands
35137,241_190,756900,0,0,756900,0,0,0,0,1,0,0
35137,241_191,6332400,0,0,6332400,0,0,0,0,1,0,0
35137,241_192,1070100,0,0,1070100,0,0,0,0,1,0,0
35137,242_190,9875700,0,0,9875700,0,0,0,0,1,0,0
35137,242_191,16001100,0,0,16001100,0,0,0,0,1,0,0
35137,242_192,2445300,0,0,2445300,0,0,0,0,1,0,0
35137,243_190,3191400,0,0,3191400,0,0,0,0,1,0,0
35137,243_191,15998400,0,65700,15932700,0,0,0,1,1,0,0
35137,243_192,3468600,0,0,3468600,0,0,0,0,1,0,0
35137,244_190,4435200,0,129600,4305600,0,0,0,1,1,0,0
35137,244_191,15999300,0,571500,15427800,0,0,0,1,1,0,0
35137,244_192,4570200,0,75600,4494600,0,0,0,1,1,0,0
35137,245_190,432000,0,0,432000,0,0,0,0,1,0,0
35137,245_191,7017300,0,0,7017300,0,0,0,0,1,0,0
35137,245_192,5167800,0,0,5167800,0,0,0,0,1,0,0
